lf,image_id,task,vote,confidence,reason,source,path,pred_class,fold
lf2_foliar,LeafRot536,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot536.jpg,leafrot,0
lf2_foliar,LeafRot544,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot544.jpg,leafrot,0
lf2_foliar,LeafRot548,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot548.jpg,leafrot,0
lf2_foliar,LeafRot554,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot554.jpg,leafrot,0
lf2_foliar,LeafRot558,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot558.jpg,leafrot,0
lf2_foliar,LeafRot568,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot568.jpg,leafrot,0
lf2_foliar,LeafRot572,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot572.jpg,leafrot,0
lf2_foliar,LeafRot577,2_foliar_disease,1,0.9999992847442628,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot577.jpg,leafrot,0
lf2_foliar,LeafRot582,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot582.jpg,leafrot,0
lf2_foliar,LeafRot592,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot592.jpg,leafrot,0
lf2_foliar,LeafRot600,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot600.jpg,leafrot,0
lf2_foliar,LeafRot603,2_foliar_disease,1,0.999996781349182,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot603.jpg,leafrot,0
lf2_foliar,LeafRot604,2_foliar_disease,1,0.9999985694885254,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot604.jpg,leafrot,0
lf2_foliar,LeafRot605,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot605.jpg,leafrot,0
lf2_foliar,LeafRot611,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot611.jpg,leafrot,0
lf2_foliar,LeafRot612,2_foliar_disease,1,0.9999997615814208,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot612.jpg,leafrot,0
lf2_foliar,LeafRot616,2_foliar_disease,1,0.9999991655349731,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot616.jpg,leafrot,0
lf2_foliar,LeafRot623,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot623.jpg,leafrot,0
lf2_foliar,LeafRot630,2_foliar_disease,1,0.9999997615814208,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot630.jpg,leafrot,0
lf2_foliar,LeafRot633,2_foliar_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot633.jpg,leafrot,0
lf2_foliar,LeafRot634,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot634.jpg,leafrot,0
lf2_foliar,LeafRot643,2_foliar_disease,1,0.9999841451644896,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot643.jpg,leafrot,0
lf2_foliar,LeafRot644,2_foliar_disease,1,0.9999892711639404,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot644.jpg,leafrot,0
lf2_foliar,LeafRot650,2_foliar_disease,1,0.9999961853027344,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot650.jpg,leafrot,0
lf2_foliar,LeafRot655,2_foliar_disease,1,0.999998927116394,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot655.jpg,leafrot,0
lf2_foliar,LeafRot659,2_foliar_disease,1,0.9999991655349731,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot659.jpg,leafrot,0
lf2_foliar,LeafRot666,2_foliar_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot666.jpg,leafrot,0
lf2_foliar,LeafRot668,2_foliar_disease,1,0.999998927116394,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot668.jpg,leafrot,0
lf2_foliar,LeafRot670,2_foliar_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot670.jpg,leafrot,0
lf2_foliar,LeafRot671,2_foliar_disease,1,0.9911961555480956,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot671.jpg,leafrot,0
lf2_foliar,LeafRot673,2_foliar_disease,1,0.9997108578681946,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot673.jpg,leafrot,0
lf2_foliar,LeafRot676,2_foliar_disease,1,0.9999055862426758,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot676.jpg,leafrot,0
lf2_foliar,LeafRot677,2_foliar_disease,1,0.999942660331726,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot677.jpg,leafrot,0
lf2_foliar,LeafRot679,2_foliar_disease,1,0.999996542930603,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot679.jpg,leafrot,0
lf2_foliar,LeafRot683,2_foliar_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot683.jpg,leafrot,0
lf2_foliar,LeafRot685,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot685.jpg,leafrot,0
lf2_foliar,LeafRot701,2_foliar_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot701.jpg,leafrot,0
lf2_foliar,LeafRot705,2_foliar_disease,1,0.9999983310699464,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot705.jpg,leafrot,0
lf2_foliar,LeafRot708,2_foliar_disease,1,0.9999985694885254,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot708.jpg,leafrot,0
lf2_foliar,LeafRot710,2_foliar_disease,1,0.99999737739563,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot710.jpg,leafrot,0
lf2_foliar,LeafRot717,2_foliar_disease,1,0.9999994039535522,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot717.jpg,leafrot,0
lf2_foliar,LeafRot722,2_foliar_disease,1,0.9999986886978148,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot722.jpg,leafrot,0
lf2_foliar,LeafRot730,2_foliar_disease,1,0.9995710253715516,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot730.jpg,leafrot,0
lf2_foliar,LeafRot741,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot741.jpg,leafrot,0
lf2_foliar,LeafRot746,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot746.jpg,leafrot,0
lf2_foliar,LeafRot750,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot750.jpg,leafrot,0
lf2_foliar,LeafRot754,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot754.jpg,leafrot,0
lf2_foliar,LeafRot756,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot756.jpg,leafrot,0
lf2_foliar,LeafRot759,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot759.jpg,leafrot,0
lf2_foliar,LeafRot771,2_foliar_disease,1,0.9997298121452332,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot771.jpg,leafrot,0
lf2_foliar,LeafRot776,2_foliar_disease,1,0.9999691247940063,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot776.jpg,leafrot,0
lf2_foliar,LeafRot779,2_foliar_disease,1,0.9999945163726808,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot779.jpg,leafrot,0
lf2_foliar,LeafRot781,2_foliar_disease,1,0.9999078512191772,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot781.jpg,leafrot,0
lf2_foliar,LeafRot782,2_foliar_disease,1,0.999776303768158,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot782.jpg,leafrot,0
lf2_foliar,LeafRot788,2_foliar_disease,1,0.9999812841415404,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot788.jpg,leafrot,0
lf2_foliar,LeafRot792,2_foliar_disease,1,0.999998927116394,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot792.jpg,leafrot,0
lf2_foliar,LeafRot795,2_foliar_disease,1,0.9999995231628418,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot795.jpg,leafrot,0
lf2_foliar,LeafRot804,2_foliar_disease,1,0.9999992847442628,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot804.jpg,leafrot,0
lf2_foliar,LeafRot805,2_foliar_disease,1,0.9999974966049194,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot805.jpg,leafrot,0
lf2_foliar,LeafRot806,2_foliar_disease,1,0.9999966621398926,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot806.jpg,leafrot,0
lf2_foliar,LeafRot807,2_foliar_disease,1,0.9999984502792358,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot807.jpg,leafrot,0
lf2_foliar,LeafRot857,2_foliar_disease,1,0.9999994039535522,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot857.jpg,leafrot,0
lf2_foliar,LeafRot860,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot860.jpg,leafrot,0
lf2_foliar,LeafRot861,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot861.jpg,leafrot,0
lf2_foliar,LeafRot864,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot864.jpg,leafrot,0
lf2_foliar,LeafRot865,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot865.jpg,leafrot,0
lf2_foliar,LeafRot873,2_foliar_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot873.jpg,leafrot,0
lf2_foliar,LeafRot874,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot874.jpg,leafrot,0
lf2_foliar,LeafRot880,2_foliar_disease,1,0.9999991655349731,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot880.jpg,leafrot,0
lf2_foliar,LeafRot883,2_foliar_disease,1,0.9999997615814208,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot883.jpg,leafrot,0
lf2_foliar,LeafRot884,2_foliar_disease,1,0.9999995231628418,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot884.jpg,leafrot,0
lf2_foliar,LeafRot892,2_foliar_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot892.jpg,leafrot,0
lf2_foliar,LeafRot896,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot896.jpg,leafrot,0
lf2_foliar,LeafRot901,2_foliar_disease,1,0.9999992847442628,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot901.jpg,leafrot,0
lf2_foliar,LeafRot918,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot918.jpg,leafrot,0
lf2_foliar,LeafRot923,2_foliar_disease,1,0.9694702625274658,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot923.jpg,leafrot,0
lf2_foliar,LeafRot925,2_foliar_disease,1,0.9999213218688964,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot925.jpg,leafrot,0
lf2_foliar,LeafRot926,2_foliar_disease,1,0.9997562766075134,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot926.jpg,leafrot,0
lf2_foliar,LeafRot933,2_foliar_disease,1,0.9990200996398926,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot933.jpg,leafrot,0
lf2_foliar,LeafRot937,2_foliar_disease,1,0.9966051578521729,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot937.jpg,leafrot,0
lf2_foliar,LeafRot939,2_foliar_disease,1,0.9998372793197632,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot939.jpg,leafrot,0
lf2_foliar,LeafRot951,2_foliar_disease,1,0.999948024749756,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot951.jpg,leafrot,0
lf2_foliar,LeafRot977,2_foliar_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot977.jpg,leafrot,0
lf2_foliar,LeafRot987,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot987.jpg,leafrot,0
lf2_foliar,LeafRot988,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot988.jpg,leafrot,0
lf2_foliar,LeafRot990,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot990.jpg,leafrot,0
lf2_foliar,LeafRot993,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot993.jpg,leafrot,0
lf2_foliar,LeafRot998,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Leaf Rot/LeafRot998.jpg,leafrot,0
lf2_foliar,GrayLeafSpot002,2_foliar_disease,1,0.9999985694885254,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot002.jpg,gls,1
lf2_foliar,GrayLeafSpot009,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot009.jpg,gls,1
lf2_foliar,GrayLeafSpot011,2_foliar_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot011.jpg,gls,1
lf2_foliar,GrayLeafSpot043,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot043.jpg,gls,1
lf2_foliar,GrayLeafSpot046,2_foliar_disease,1,0.9999939203262328,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot046.jpg,gls,1
lf2_foliar,GrayLeafSpot050,2_foliar_disease,1,0.9999947547912598,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot050.jpg,gls,1
lf2_foliar,GrayLeafSpot056,2_foliar_disease,1,0.9999830722808838,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot056.jpg,gls,1
lf2_foliar,GrayLeafSpot066,2_foliar_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot066.jpg,gls,1
lf2_foliar,GrayLeafSpot068,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot068.jpg,gls,1
lf2_foliar,GrayLeafSpot072,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot072.jpg,gls,1
lf2_foliar,GrayLeafSpot079,2_foliar_disease,1,0.999998927116394,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot079.jpg,gls,1
lf2_foliar,GrayLeafSpot083,2_foliar_disease,1,0.9999995231628418,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot083.jpg,gls,1
lf2_foliar,GrayLeafSpot094,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot094.jpg,gls,1
lf2_foliar,GrayLeafSpot096,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot096.jpg,gls,1
lf2_foliar,GrayLeafSpot098,2_foliar_disease,1,0.9999991655349731,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot098.jpg,gls,1
lf2_foliar,GrayLeafSpot1001,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1001.jpg,gls,1
lf2_foliar,GrayLeafSpot1003,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1003.jpg,gls,1
lf2_foliar,GrayLeafSpot1012,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1012.jpg,gls,1
lf2_foliar,GrayLeafSpot1018,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1018.jpg,gls,1
lf2_foliar,GrayLeafSpot1027,2_foliar_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1027.jpg,gls,1
lf2_foliar,GrayLeafSpot1029,2_foliar_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1029.jpg,gls,1
lf2_foliar,GrayLeafSpot103,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot103.jpg,gls,1
lf2_foliar,GrayLeafSpot1043,2_foliar_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1043.jpg,gls,1
lf2_foliar,GrayLeafSpot1046,2_foliar_disease,1,0.9999994039535522,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1046.jpg,gls,1
lf2_foliar,GrayLeafSpot1047,2_foliar_disease,1,0.9999988079071044,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1047.jpg,gls,1
lf2_foliar,GrayLeafSpot1056,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1056.jpg,gls,1
lf2_foliar,GrayLeafSpot106,2_foliar_disease,1,0.999997854232788,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot106.jpg,gls,1
lf2_foliar,GrayLeafSpot1064,2_foliar_disease,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1064.jpg,gls,1
lf2_foliar,GrayLeafSpot1075,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1075.jpg,gls,1
lf2_foliar,GrayLeafSpot1084,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1084.jpg,gls,1
lf2_foliar,GrayLeafSpot1086,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1086.jpg,gls,1
lf2_foliar,GrayLeafSpot1090,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1090.jpg,gls,1
lf2_foliar,GrayLeafSpot1101,2_foliar_disease,1,0.9999988079071044,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1101.jpg,gls,1
lf2_foliar,GrayLeafSpot1104,2_foliar_disease,1,0.9999955892562866,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1104.jpg,gls,1
lf2_foliar,GrayLeafSpot1108,2_foliar_disease,1,0.999997854232788,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1108.jpg,gls,1
lf2_foliar,GrayLeafSpot111,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot111.jpg,gls,1
lf2_foliar,GrayLeafSpot1114,2_foliar_disease,1,0.9999991655349731,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1114.jpg,gls,1
lf2_foliar,GrayLeafSpot112,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot112.jpg,gls,1
lf2_foliar,GrayLeafSpot1123,2_foliar_disease,1,0.9999974966049194,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1123.jpg,gls,1
lf2_foliar,GrayLeafSpot1124,2_foliar_disease,1,0.9999986886978148,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1124.jpg,gls,1
lf2_foliar,GrayLeafSpot1127,2_foliar_disease,1,0.9999994039535522,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1127.jpg,gls,1
lf2_foliar,GrayLeafSpot1133,2_foliar_disease,1,0.9999991655349731,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1133.jpg,gls,1
lf2_foliar,GrayLeafSpot1141,2_foliar_disease,1,0.9999974966049194,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1141.jpg,gls,1
lf2_foliar,GrayLeafSpot115,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot115.jpg,gls,1
lf2_foliar,GrayLeafSpot1153,2_foliar_disease,1,0.999993085861206,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1153.jpg,gls,1
lf2_foliar,GrayLeafSpot1172,2_foliar_disease,1,0.999947428703308,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1172.jpg,gls,1
lf2_foliar,GrayLeafSpot1179,2_foliar_disease,1,0.998371422290802,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1179.jpg,gls,1
lf2_foliar,GrayLeafSpot118,2_foliar_disease,1,0.9999996423721312,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot118.jpg,gls,1
lf2_foliar,GrayLeafSpot1182,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1182.jpg,gls,1
lf2_foliar,GrayLeafSpot119,2_foliar_disease,1,0.9999997615814208,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot119.jpg,gls,1
lf2_foliar,GrayLeafSpot1193,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1193.jpg,gls,1
lf2_foliar,GrayLeafSpot1194,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1194.jpg,gls,1
lf2_foliar,GrayLeafSpot1198,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1198.jpg,gls,1
lf2_foliar,GrayLeafSpot1203,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1203.jpg,gls,1
lf2_foliar,GrayLeafSpot1207,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1207.jpg,gls,1
lf2_foliar,GrayLeafSpot121,2_foliar_disease,1,0.9999996423721312,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot121.jpg,gls,1
lf2_foliar,GrayLeafSpot1210,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1210.jpg,gls,1
lf2_foliar,GrayLeafSpot1213,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1213.jpg,gls,1
lf2_foliar,GrayLeafSpot1215,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1215.jpg,gls,1
lf2_foliar,GrayLeafSpot1220,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1220.jpg,gls,1
lf2_foliar,GrayLeafSpot1224,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1224.jpg,gls,1
lf2_foliar,GrayLeafSpot1228,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1228.jpg,gls,1
lf2_foliar,GrayLeafSpot1229,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1229.jpg,gls,1
lf2_foliar,GrayLeafSpot1231,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1231.jpg,gls,1
lf2_foliar,GrayLeafSpot1232,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1232.jpg,gls,1
lf2_foliar,GrayLeafSpot1234,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1234.jpg,gls,1
lf2_foliar,GrayLeafSpot1239,2_foliar_disease,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot1239.jpg,gls,1
lf2_foliar,GrayLeafSpot124,2_foliar_disease,1,0.999996781349182,,coconut-tree-disease,Coconut Tree Disease Dataset/Gray Leaf Spot/GrayLeafSpot124.jpg,gls,1
