lf,image_id,task,vote,confidence,reason,source,path,pred_class,fold
lf5_petiole,BudRootDropping275,5_petiole,1,0.9999992847442628,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping275.jpg,budroot,1
lf5_petiole,BudRootDropping276,5_petiole,1,0.9999995231628418,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping276.jpg,budroot,1
lf5_petiole,BudRootDropping278,5_petiole,1,0.9999991655349731,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping278.jpg,budroot,1
lf5_petiole,BudRootDropping281,5_petiole,1,0.9999983310699464,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping281.jpg,budroot,1
lf5_petiole,BudRootDropping284,5_petiole,1,0.9999921321868896,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping284.jpg,budroot,1
lf5_petiole,BudRootDropping288,5_petiole,1,0.9998416900634766,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping288.jpg,budroot,1
lf5_petiole,BudRootDropping289,5_petiole,1,0.9994468092918396,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping289.jpg,budroot,1
lf5_petiole,BudRootDropping294,5_petiole,1,0.9999996423721312,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping294.jpg,budroot,1
lf5_petiole,BudRootDropping311,5_petiole,1,0.9999997615814208,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping311.jpg,budroot,1
lf5_petiole,BudRootDropping313,5_petiole,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping313.jpg,budroot,1
lf5_petiole,BudRootDropping321,5_petiole,1,0.999969244003296,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping321.jpg,budroot,1
lf5_petiole,BudRootDropping331,5_petiole,1,0.9999887943267822,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping331.jpg,budroot,1
lf5_petiole,BudRootDropping334,5_petiole,1,0.9999890327453612,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping334.jpg,budroot,1
lf5_petiole,BudRootDropping335,5_petiole,1,0.999990701675415,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping335.jpg,budroot,1
lf5_petiole,BudRootDropping341,5_petiole,1,0.9999815225601196,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping341.jpg,budroot,1
lf5_petiole,BudRootDropping342,5_petiole,1,0.9999790191650392,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping342.jpg,budroot,1
lf5_petiole,BudRootDropping347,5_petiole,1,0.9999971389770508,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping347.jpg,budroot,1
lf5_petiole,BudRootDropping348,5_petiole,1,0.9999940395355223,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping348.jpg,budroot,1
lf5_petiole,BudRootDropping356,5_petiole,1,0.9999935626983644,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping356.jpg,budroot,1
lf5_petiole,BudRootDropping360,5_petiole,1,0.9999995231628418,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping360.jpg,budroot,1
lf5_petiole,BudRootDropping362,5_petiole,1,0.9999997615814208,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping362.jpg,budroot,1
lf5_petiole,BudRootDropping366,5_petiole,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping366.jpg,budroot,1
lf5_petiole,BudRootDropping389,5_petiole,1,0.9999996423721312,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping389.jpg,budroot,1
lf5_petiole,BudRootDropping394,5_petiole,1,0.9999982118606568,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping394.jpg,budroot,1
lf5_petiole,BudRootDropping402,5_petiole,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping402.jpg,budroot,1
lf5_petiole,BudRootDropping412,5_petiole,1,0.9999994039535522,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping412.jpg,budroot,1
lf5_petiole,BudRootDropping413,5_petiole,1,0.9999918937683104,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping413.jpg,budroot,1
lf5_petiole,BudRootDropping416,5_petiole,1,0.9999890327453612,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping416.jpg,budroot,1
lf5_petiole,BudRootDropping417,5_petiole,1,0.9999958276748656,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping417.jpg,budroot,1
lf5_petiole,BudRootDropping419,5_petiole,1,0.9999927282333374,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping419.jpg,budroot,1
lf5_petiole,BudRootDropping422,5_petiole,1,0.999997615814209,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping422.jpg,budroot,1
lf5_petiole,BudRootDropping426,5_petiole,1,0.999976396560669,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping426.jpg,budroot,1
lf5_petiole,BudRootDropping428,5_petiole,1,0.9999948740005492,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping428.jpg,budroot,1
lf5_petiole,BudRootDropping430,5_petiole,1,0.9999939203262328,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping430.jpg,budroot,1
lf5_petiole,BudRootDropping432,5_petiole,1,0.9999932050704956,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping432.jpg,budroot,1
lf5_petiole,BudRootDropping433,5_petiole,1,0.999985933303833,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping433.jpg,budroot,1
lf5_petiole,BudRootDropping434,5_petiole,1,0.9999949932098388,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping434.jpg,budroot,1
lf5_petiole,BudRootDropping435,5_petiole,1,0.9999977350234984,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping435.jpg,budroot,1
lf5_petiole,BudRootDropping436,5_petiole,1,0.9999984502792358,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping436.jpg,budroot,1
lf5_petiole,BudRootDropping437,5_petiole,1,0.9999985694885254,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping437.jpg,budroot,1
lf5_petiole,BudRootDropping440,5_petiole,1,0.9999985694885254,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping440.jpg,budroot,1
lf5_petiole,BudRootDropping455,5_petiole,1,0.9999936819076538,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping455.jpg,budroot,1
lf5_petiole,BudRootDropping461,5_petiole,1,0.9999889135360718,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping461.jpg,budroot,1
lf5_petiole,BudRootDropping462,5_petiole,1,0.99998939037323,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping462.jpg,budroot,1
lf5_petiole,BudRootDropping464,5_petiole,1,0.999993085861206,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping464.jpg,budroot,1
lf5_petiole,BudRootDropping472,5_petiole,1,0.9999880790710448,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping472.jpg,budroot,1
lf5_petiole,BudRootDropping478,5_petiole,1,0.9999982118606568,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping478.jpg,budroot,1
lf5_petiole,BudRootDropping481,5_petiole,1,0.9999908208847046,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping481.jpg,budroot,1
lf5_petiole,BudRootDropping483,5_petiole,1,0.9999958276748656,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping483.jpg,budroot,1
lf5_petiole,BudRootDropping500,5_petiole,1,0.9999873638153076,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping500.jpg,budroot,1
lf5_petiole,BudRootDropping503,5_petiole,1,0.999996304512024,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping503.jpg,budroot,1
lf5_petiole,BudRootDropping508,5_petiole,1,0.9999827146530152,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping508.jpg,budroot,1
lf5_petiole,BudRootDropping510,5_petiole,1,0.9999603033065796,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping510.jpg,budroot,1
lf5_petiole,BudRootDropping513,5_petiole,1,0.9998076558113098,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping513.jpg,budroot,1
lf5_petiole,BudRootDropping007,5_petiole,1,0.9999997615814208,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping007.jpg,budroot,2
lf5_petiole,BudRootDropping009,5_petiole,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping009.jpg,budroot,2
lf5_petiole,BudRootDropping011,5_petiole,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping011.jpg,budroot,2
lf5_petiole,BudRootDropping018,5_petiole,1,0.999993085861206,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping018.jpg,budroot,2
lf5_petiole,BudRootDropping019,5_petiole,1,0.9999955892562866,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping019.jpg,budroot,2
lf5_petiole,BudRootDropping021,5_petiole,1,0.9999940395355223,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping021.jpg,budroot,2
lf5_petiole,BudRootDropping025,5_petiole,1,0.9999934434890748,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping025.jpg,budroot,2
lf5_petiole,BudRootDropping027,5_petiole,1,0.9999939203262328,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping027.jpg,budroot,2
lf5_petiole,BudRootDropping028,5_petiole,1,0.999994158744812,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping028.jpg,budroot,2
lf5_petiole,BudRootDropping029,5_petiole,1,0.9999940395355223,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping029.jpg,budroot,2
lf5_petiole,BudRootDropping030,5_petiole,1,0.9999910593032836,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping030.jpg,budroot,2
lf5_petiole,BudRootDropping039,5_petiole,1,0.9999964237213136,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping039.jpg,budroot,2
lf5_petiole,BudRootDropping040,5_petiole,1,0.99999737739563,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping040.jpg,budroot,2
lf5_petiole,BudRootDropping042,5_petiole,1,0.9999980926513672,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping042.jpg,budroot,2
lf5_petiole,BudRootDropping043,5_petiole,1,0.9999984502792358,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping043.jpg,budroot,2
lf5_petiole,BudRootDropping046,5_petiole,1,0.9999825954437256,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping046.jpg,budroot,2
lf5_petiole,BudRootDropping048,5_petiole,1,0.999996542930603,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping048.jpg,budroot,2
lf5_petiole,BudRootDropping049,5_petiole,1,0.9999958276748656,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping049.jpg,budroot,2
lf5_petiole,BudRootDropping050,5_petiole,1,0.9999966621398926,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping050.jpg,budroot,2
lf5_petiole,BudRootDropping054,5_petiole,1,0.9999960660934448,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping054.jpg,budroot,2
lf5_petiole,BudRootDropping060,5_petiole,1,0.9999984502792358,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping060.jpg,budroot,2
lf5_petiole,BudRootDropping064,5_petiole,1,0.999994158744812,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping064.jpg,budroot,2
lf5_petiole,BudRootDropping069,5_petiole,1,0.999996781349182,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping069.jpg,budroot,2
lf5_petiole,BudRootDropping074,5_petiole,1,0.9999946355819702,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping074.jpg,budroot,2
lf5_petiole,BudRootDropping078,5_petiole,1,0.9999997615814208,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping078.jpg,budroot,2
lf5_petiole,BudRootDropping085,5_petiole,1,0.9999986886978148,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping085.jpg,budroot,2
lf5_petiole,BudRootDropping087,5_petiole,1,0.9999979734420776,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping087.jpg,budroot,2
lf5_petiole,BudRootDropping092,5_petiole,1,0.9999997615814208,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping092.jpg,budroot,2
lf5_petiole,BudRootDropping093,5_petiole,1,0.9999997615814208,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping093.jpg,budroot,2
lf5_petiole,BudRootDropping094,5_petiole,1,0.9999996423721312,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping094.jpg,budroot,2
lf5_petiole,BudRootDropping103,5_petiole,1,0.9999098777770996,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping103.jpg,budroot,2
lf5_petiole,BudRootDropping104,5_petiole,1,0.9999216794967652,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping104.jpg,budroot,2
lf5_petiole,BudRootDropping116,5_petiole,1,0.9999885559082032,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping116.jpg,budroot,2
lf5_petiole,BudRootDropping118,5_petiole,1,0.9999874830245972,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping118.jpg,budroot,2
lf5_petiole,BudRootDropping120,5_petiole,1,0.9999551773071288,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping120.jpg,budroot,2
lf5_petiole,BudRootDropping123,5_petiole,1,0.9998605251312256,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping123.jpg,budroot,2
lf5_petiole,BudRootDropping130,5_petiole,1,0.9999980926513672,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping130.jpg,budroot,2
lf5_petiole,BudRootDropping139,5_petiole,1,0.9999988079071044,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping139.jpg,budroot,2
lf5_petiole,BudRootDropping151,5_petiole,1,0.9999994039535522,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping151.jpg,budroot,2
lf5_petiole,BudRootDropping152,5_petiole,1,0.9999995231628418,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping152.jpg,budroot,2
lf5_petiole,BudRootDropping156,5_petiole,1,0.9999997615814208,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping156.jpg,budroot,2
lf5_petiole,BudRootDropping160,5_petiole,1,0.9999996423721312,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping160.jpg,budroot,2
lf5_petiole,BudRootDropping161,5_petiole,1,0.9999996423721312,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping161.jpg,budroot,2
lf5_petiole,BudRootDropping173,5_petiole,1,1.0,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping173.jpg,budroot,2
lf5_petiole,BudRootDropping176,5_petiole,1,0.9999996423721312,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping176.jpg,budroot,2
lf5_petiole,BudRootDropping177,5_petiole,1,0.9999997615814208,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping177.jpg,budroot,2
lf5_petiole,BudRootDropping188,5_petiole,1,0.9999945163726808,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping188.jpg,budroot,2
lf5_petiole,BudRootDropping190,5_petiole,1,0.999990940093994,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping190.jpg,budroot,2
lf5_petiole,BudRootDropping194,5_petiole,1,0.9999722242355348,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping194.jpg,budroot,2
lf5_petiole,BudRootDropping204,5_petiole,1,0.9999985694885254,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping204.jpg,budroot,2
lf5_petiole,BudRootDropping210,5_petiole,1,0.9999986886978148,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping210.jpg,budroot,2
lf5_petiole,BudRootDropping214,5_petiole,1,0.999998927116394,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping214.jpg,budroot,2
lf5_petiole,BudRootDropping216,5_petiole,1,0.9999984502792358,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping216.jpg,budroot,2
lf5_petiole,BudRootDropping219,5_petiole,1,0.9999982118606568,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping219.jpg,budroot,2
lf5_petiole,BudRootDropping224,5_petiole,1,0.9999983310699464,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping224.jpg,budroot,2
lf5_petiole,BudRootDropping225,5_petiole,1,0.999997854232788,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping225.jpg,budroot,2
lf5_petiole,BudRootDropping236,5_petiole,1,0.9999994039535522,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping236.jpg,budroot,2
lf5_petiole,BudRootDropping240,5_petiole,1,0.9999994039535522,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping240.jpg,budroot,2
lf5_petiole,BudRootDropping242,5_petiole,1,0.9999996423721312,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping242.jpg,budroot,2
lf5_petiole,BudRootDropping255,5_petiole,1,0.9999991655349731,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping255.jpg,budroot,2
lf5_petiole,BudRootDropping258,5_petiole,1,0.9999979734420776,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping258.jpg,budroot,2
lf5_petiole,BudRootDropping267,5_petiole,1,0.9999479055404664,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping267.jpg,budroot,2
lf5_petiole,BudRootDropping271,5_petiole,1,0.999996781349182,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping271.jpg,budroot,2
lf5_petiole,BudRootDropping274,5_petiole,1,0.999998927116394,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping274.jpg,budroot,2
lf5_petiole,BudRootDropping283,5_petiole,1,0.9999994039535522,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping283.jpg,budroot,2
lf5_petiole,BudRootDropping286,5_petiole,1,0.9999969005584716,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping286.jpg,budroot,2
lf5_petiole,BudRootDropping301,5_petiole,1,0.9999996423721312,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping301.jpg,budroot,2
lf5_petiole,BudRootDropping310,5_petiole,1,0.9999982118606568,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping310.jpg,budroot,2
lf5_petiole,BudRootDropping312,5_petiole,1,0.999998927116394,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping312.jpg,budroot,2
lf5_petiole,BudRootDropping316,5_petiole,1,0.9999982118606568,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping316.jpg,budroot,2
lf5_petiole,BudRootDropping322,5_petiole,1,0.999998927116394,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping322.jpg,budroot,2
lf5_petiole,BudRootDropping325,5_petiole,1,0.9999991655349731,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping325.jpg,budroot,2
lf5_petiole,BudRootDropping327,5_petiole,1,0.9999991655349731,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping327.jpg,budroot,2
lf5_petiole,BudRootDropping328,5_petiole,1,0.9999990463256836,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping328.jpg,budroot,2
lf5_petiole,BudRootDropping330,5_petiole,1,0.9999988079071044,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping330.jpg,budroot,2
lf5_petiole,BudRootDropping339,5_petiole,1,0.9999969005584716,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping339.jpg,budroot,2
lf5_petiole,BudRootDropping344,5_petiole,1,0.9999994039535522,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping344.jpg,budroot,2
lf5_petiole,BudRootDropping349,5_petiole,1,0.9999985694885254,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping349.jpg,budroot,2
lf5_petiole,BudRootDropping361,5_petiole,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping361.jpg,budroot,2
lf5_petiole,BudRootDropping369,5_petiole,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping369.jpg,budroot,2
lf5_petiole,BudRootDropping370,5_petiole,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping370.jpg,budroot,2
lf5_petiole,BudRootDropping372,5_petiole,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping372.jpg,budroot,2
lf5_petiole,BudRootDropping375,5_petiole,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping375.jpg,budroot,2
lf5_petiole,BudRootDropping376,5_petiole,1,0.9999995231628418,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping376.jpg,budroot,2
lf5_petiole,BudRootDropping378,5_petiole,1,0.9999998807907104,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping378.jpg,budroot,2
lf5_petiole,BudRootDropping386,5_petiole,1,0.9999997615814208,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping386.jpg,budroot,2
lf5_petiole,BudRootDropping390,5_petiole,1,0.999998927116394,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping390.jpg,budroot,2
lf5_petiole,BudRootDropping400,5_petiole,1,0.9999996423721312,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping400.jpg,budroot,2
lf5_petiole,BudRootDropping408,5_petiole,1,0.9999984502792358,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping408.jpg,budroot,2
lf5_petiole,BudRootDropping409,5_petiole,1,0.9999986886978148,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping409.jpg,budroot,2
lf5_petiole,BudRootDropping410,5_petiole,1,0.999997854232788,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping410.jpg,budroot,2
lf5_petiole,BudRootDropping411,5_petiole,1,0.9999992847442628,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping411.jpg,budroot,2
lf5_petiole,BudRootDropping414,5_petiole,1,0.9999988079071044,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping414.jpg,budroot,2
lf5_petiole,BudRootDropping425,5_petiole,1,0.9999995231628418,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping425.jpg,budroot,2
lf5_petiole,BudRootDropping431,5_petiole,1,0.9999990463256836,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping431.jpg,budroot,2
lf5_petiole,BudRootDropping442,5_petiole,1,0.9999992847442628,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping442.jpg,budroot,2
lf5_petiole,BudRootDropping444,5_petiole,1,0.9999992847442628,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping444.jpg,budroot,2
lf5_petiole,BudRootDropping446,5_petiole,1,0.9999991655349731,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping446.jpg,budroot,2
lf5_petiole,BudRootDropping450,5_petiole,1,0.9999991655349731,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping450.jpg,budroot,2
lf5_petiole,BudRootDropping451,5_petiole,1,0.9999985694885254,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping451.jpg,budroot,2
lf5_petiole,BudRootDropping460,5_petiole,1,0.9999991655349731,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping460.jpg,budroot,2
lf5_petiole,BudRootDropping465,5_petiole,1,0.9999992847442628,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping465.jpg,budroot,2
lf5_petiole,BudRootDropping466,5_petiole,1,0.9999990463256836,,coconut-tree-disease,Coconut Tree Disease Dataset/Bud Root Dropping/BudRootDropping466.jpg,budroot,2
