image_id,source,path,1_maturity_evaluation,2_foliar_disease,3_trunk_disease,4_crown_disease,5_petiole,label_basis
4_jpg.rf.bec8f107e36b746594eb6dfc4b5ba2a6,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/4_jpg.rf.bec8f107e36b746594eb6dfc4b5ba2a6.jpg,,,,,,maturity=correctness(dry/green/tender)
4_jpg.rf.c2399647e4031d11797fc7348ea3effa,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/4_jpg.rf.c2399647e4031d11797fc7348ea3effa.jpg,,,,,,maturity=correctness(dry/green/tender)
501_jpg.rf.9a5f9ac368cdeadb06940afa7f53ba83,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/501_jpg.rf.9a5f9ac368cdeadb06940afa7f53ba83.jpg,,,,,,maturity=correctness(dry/green/tender)
501_jpg.rf.9d21625812e42028723b5b879eec2b1c,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/501_jpg.rf.9d21625812e42028723b5b879eec2b1c.jpg,,,,,,maturity=correctness(dry/green/tender)
501_jpg.rf.fa616f31b4a9cd2d82c525c239ce4e7e,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/501_jpg.rf.fa616f31b4a9cd2d82c525c239ce4e7e.jpg,,,,,,maturity=correctness(dry/green/tender)
502_jpg.rf.49cec2105f0387a9efa78757e53f053f,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/502_jpg.rf.49cec2105f0387a9efa78757e53f053f.jpg,,,,,,maturity=correctness(dry/green/tender)
502_jpg.rf.91a7f9e5bc0130421224837b50e6ce8b,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/502_jpg.rf.91a7f9e5bc0130421224837b50e6ce8b.jpg,,,,,,maturity=correctness(dry/green/tender)
502_jpg.rf.d66bafc527c3d14aaf5061f814d613a7,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/502_jpg.rf.d66bafc527c3d14aaf5061f814d613a7.jpg,,,,,,maturity=correctness(dry/green/tender)
504_jpg.rf.7abac987b59f963f19ed4665f23874a3,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/504_jpg.rf.7abac987b59f963f19ed4665f23874a3.jpg,,,,,,maturity=correctness(dry/green/tender)
504_jpg.rf.f03986235faddf3d76bde2ae69c27133,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/504_jpg.rf.f03986235faddf3d76bde2ae69c27133.jpg,,,,,,maturity=correctness(dry/green/tender)
504_jpg.rf.fb37aea635d16bca141136d01f7b8e79,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/504_jpg.rf.fb37aea635d16bca141136d01f7b8e79.jpg,,,,,,maturity=correctness(dry/green/tender)
506_jpg.rf.19e0fcaaadff345f7cb9f44b17e18479,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/506_jpg.rf.19e0fcaaadff345f7cb9f44b17e18479.jpg,,,,,,maturity=correctness(dry/green/tender)
506_jpg.rf.848ac0850b367a3dafdb882c54a05000,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/506_jpg.rf.848ac0850b367a3dafdb882c54a05000.jpg,,,,,,maturity=correctness(dry/green/tender)
506_jpg.rf.8daa08b56c01da69d0bf25b7e3e0d4e5,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/506_jpg.rf.8daa08b56c01da69d0bf25b7e3e0d4e5.jpg,,,,,,maturity=correctness(dry/green/tender)
507_jpg.rf.1e65a32574ecf50fd4c7b706ec4e186a,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/507_jpg.rf.1e65a32574ecf50fd4c7b706ec4e186a.jpg,,,,,,maturity=correctness(dry/green/tender)
507_jpg.rf.3b6eb6cb653f2eb94ade12c00b4de2fb,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/507_jpg.rf.3b6eb6cb653f2eb94ade12c00b4de2fb.jpg,,,,,,maturity=correctness(dry/green/tender)
507_jpg.rf.6737b02ca9cded911ad8a7deaffb2a7b,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/507_jpg.rf.6737b02ca9cded911ad8a7deaffb2a7b.jpg,,,,,,maturity=correctness(dry/green/tender)
508_jpg.rf.2d2aaeb4dc70ff23e2629495dbc607bc,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/508_jpg.rf.2d2aaeb4dc70ff23e2629495dbc607bc.jpg,,,,,,maturity=correctness(dry/green/tender)
508_jpg.rf.69bac82f7418734ac625a651eb5b9f0b,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/508_jpg.rf.69bac82f7418734ac625a651eb5b9f0b.jpg,,,,,,maturity=correctness(dry/green/tender)
508_jpg.rf.7e37e592b4edee860014e12f17287229,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/508_jpg.rf.7e37e592b4edee860014e12f17287229.jpg,,,,,,maturity=correctness(dry/green/tender)
509_jpg.rf.125178ec68e7dd7954ccb5e9915e29b3,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/509_jpg.rf.125178ec68e7dd7954ccb5e9915e29b3.jpg,,,,,,maturity=correctness(dry/green/tender)
509_jpg.rf.421f962f7ad66cfb5cc48ea81ff03470,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/509_jpg.rf.421f962f7ad66cfb5cc48ea81ff03470.jpg,,,,,,maturity=correctness(dry/green/tender)
509_jpg.rf.a0201056580915aa09b43d836a1e51b4,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/509_jpg.rf.a0201056580915aa09b43d836a1e51b4.jpg,,,,,,maturity=correctness(dry/green/tender)
513_jpg.rf.13d24c65554ce8cfc7ab569626cf1412,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/513_jpg.rf.13d24c65554ce8cfc7ab569626cf1412.jpg,,,,,,maturity=correctness(dry/green/tender)
513_jpg.rf.642fda394340043b78d7bb3f76c9eb34,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/513_jpg.rf.642fda394340043b78d7bb3f76c9eb34.jpg,,,,,,maturity=correctness(dry/green/tender)
513_jpg.rf.67ac9206bb9d5aa02588410c4e23296d,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/513_jpg.rf.67ac9206bb9d5aa02588410c4e23296d.jpg,,,,,,maturity=correctness(dry/green/tender)
514_jpg.rf.2ba42d818c28242adfb4264b5f6b6438,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/514_jpg.rf.2ba42d818c28242adfb4264b5f6b6438.jpg,,,,,,maturity=correctness(dry/green/tender)
514_jpg.rf.ba74feb9ee2bb0cb37be63302d110ab9,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/514_jpg.rf.ba74feb9ee2bb0cb37be63302d110ab9.jpg,,,,,,maturity=correctness(dry/green/tender)
514_jpg.rf.cde5daf6474f0c7e3697a5232a941f3d,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/514_jpg.rf.cde5daf6474f0c7e3697a5232a941f3d.jpg,,,,,,maturity=correctness(dry/green/tender)
516_jpg.rf.1a416d307a1d68c5962520fc6bfccc46,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/516_jpg.rf.1a416d307a1d68c5962520fc6bfccc46.jpg,,,,,,maturity=correctness(dry/green/tender)
516_jpg.rf.72753618b4028203ccdb805df7af802b,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/516_jpg.rf.72753618b4028203ccdb805df7af802b.jpg,,,,,,maturity=correctness(dry/green/tender)
516_jpg.rf.dd94a0c54810f7559e1b54bc49435e17,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/516_jpg.rf.dd94a0c54810f7559e1b54bc49435e17.jpg,,,,,,maturity=correctness(dry/green/tender)
518_jpg.rf.4329c5f3c504e873318684dab0f1811f,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/518_jpg.rf.4329c5f3c504e873318684dab0f1811f.jpg,,,,,,maturity=correctness(dry/green/tender)
518_jpg.rf.463edceaf8aefe2aa0a5f8342fa0534a,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/518_jpg.rf.463edceaf8aefe2aa0a5f8342fa0534a.jpg,,,,,,maturity=correctness(dry/green/tender)
518_jpg.rf.8c5a667ecb4ab16539063a81fa440c90,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/518_jpg.rf.8c5a667ecb4ab16539063a81fa440c90.jpg,,,,,,maturity=correctness(dry/green/tender)
520_jpg.rf.7e6b38414bffbebfac03d0b9c62f87d9,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/520_jpg.rf.7e6b38414bffbebfac03d0b9c62f87d9.jpg,,,,,,maturity=correctness(dry/green/tender)
520_jpg.rf.8837fe0cbc43622cc32d832acbd0dc9d,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/520_jpg.rf.8837fe0cbc43622cc32d832acbd0dc9d.jpg,,,,,,maturity=correctness(dry/green/tender)
520_jpg.rf.c9df51e619e75109bffc22e782df7501,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/520_jpg.rf.c9df51e619e75109bffc22e782df7501.jpg,,,,,,maturity=correctness(dry/green/tender)
523_jpg.rf.1880becd8b27f0a9f10b2fc52852d344,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/523_jpg.rf.1880becd8b27f0a9f10b2fc52852d344.jpg,,,,,,maturity=correctness(dry/green/tender)
523_jpg.rf.2b5f817c145ccd254e72f6685a1ae693,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/523_jpg.rf.2b5f817c145ccd254e72f6685a1ae693.jpg,,,,,,maturity=correctness(dry/green/tender)
523_jpg.rf.817915143b47ff62f61f80f47d5f676a,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/523_jpg.rf.817915143b47ff62f61f80f47d5f676a.jpg,,,,,,maturity=correctness(dry/green/tender)
525_jpg.rf.403c5a83df159f1ec7e02a8578f0e302,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/525_jpg.rf.403c5a83df159f1ec7e02a8578f0e302.jpg,,,,,,maturity=correctness(dry/green/tender)
525_jpg.rf.8532c2f4648da67b19c560f737a6b5a8,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/525_jpg.rf.8532c2f4648da67b19c560f737a6b5a8.jpg,,,,,,maturity=correctness(dry/green/tender)
525_jpg.rf.b63bf8ea1d4b05552a9d8c1b2add0c2f,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/525_jpg.rf.b63bf8ea1d4b05552a9d8c1b2add0c2f.jpg,,,,,,maturity=correctness(dry/green/tender)
527_jpg.rf.37261b6d3a935e058983b6629152994a,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/527_jpg.rf.37261b6d3a935e058983b6629152994a.jpg,,,,,,maturity=correctness(dry/green/tender)
527_jpg.rf.70f0c17f9e460089b2fa17a2a97b3a98,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/527_jpg.rf.70f0c17f9e460089b2fa17a2a97b3a98.jpg,,,,,,maturity=correctness(dry/green/tender)
527_jpg.rf.e41a2ad931c9e7c65e0325caae8d1e79,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/527_jpg.rf.e41a2ad931c9e7c65e0325caae8d1e79.jpg,,,,,,maturity=correctness(dry/green/tender)
531_jpg.rf.3361befe8070c6e7264e0d53a883882a,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/531_jpg.rf.3361befe8070c6e7264e0d53a883882a.jpg,,,,,,maturity=correctness(dry/green/tender)
531_jpg.rf.b982c21d8a4493b267d29463815cdf32,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/531_jpg.rf.b982c21d8a4493b267d29463815cdf32.jpg,,,,,,maturity=correctness(dry/green/tender)
531_jpg.rf.d94e02e36bcc39260ddf3a64910c39fc,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/531_jpg.rf.d94e02e36bcc39260ddf3a64910c39fc.jpg,,,,,,maturity=correctness(dry/green/tender)
536_jpg.rf.2b30660021b1bf5575670cf96ce2b134,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/536_jpg.rf.2b30660021b1bf5575670cf96ce2b134.jpg,,,,,,maturity=correctness(dry/green/tender)
536_jpg.rf.b6c4622b5c347da5034168168250c6db,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/536_jpg.rf.b6c4622b5c347da5034168168250c6db.jpg,,,,,,maturity=correctness(dry/green/tender)
536_jpg.rf.daf8b0e6be9984425605349b09b12e3b,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/536_jpg.rf.daf8b0e6be9984425605349b09b12e3b.jpg,,,,,,maturity=correctness(dry/green/tender)
539_jpg.rf.878008acc47baaf78c19b5205290a4f8,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/539_jpg.rf.878008acc47baaf78c19b5205290a4f8.jpg,,,,,,maturity=correctness(dry/green/tender)
539_jpg.rf.a9f8d5d5f4795dd18d6a26b54409b2a1,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/539_jpg.rf.a9f8d5d5f4795dd18d6a26b54409b2a1.jpg,,,,,,maturity=correctness(dry/green/tender)
539_jpg.rf.e28bdc652238a5f95f070581717482b2,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/539_jpg.rf.e28bdc652238a5f95f070581717482b2.jpg,,,,,,maturity=correctness(dry/green/tender)
53_jpg.rf.03b5f16024d3d42300c2c78baa12c48f,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/53_jpg.rf.03b5f16024d3d42300c2c78baa12c48f.jpg,,,,,,maturity=correctness(dry/green/tender)
53_jpg.rf.dbdc74b629286a563a40a8a4af17ec39,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/53_jpg.rf.dbdc74b629286a563a40a8a4af17ec39.jpg,,,,,,maturity=correctness(dry/green/tender)
53_jpg.rf.e5298499c271a314b33d851c0bf911ce,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/53_jpg.rf.e5298499c271a314b33d851c0bf911ce.jpg,,,,,,maturity=correctness(dry/green/tender)
540_jpg.rf.93d96a1fde5e691b07018ab34385029c,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/540_jpg.rf.93d96a1fde5e691b07018ab34385029c.jpg,,,,,,maturity=correctness(dry/green/tender)
540_jpg.rf.b1a316e088d3b5fb13c21ec380087012,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/540_jpg.rf.b1a316e088d3b5fb13c21ec380087012.jpg,,,,,,maturity=correctness(dry/green/tender)
540_jpg.rf.d770c07eeee5b9d2fb82938bd426750c,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/540_jpg.rf.d770c07eeee5b9d2fb82938bd426750c.jpg,,,,,,maturity=correctness(dry/green/tender)
541_jpg.rf.38298aa5326e97cf5ea0fd58efa545f9,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/541_jpg.rf.38298aa5326e97cf5ea0fd58efa545f9.jpg,,,,,,maturity=correctness(dry/green/tender)
541_jpg.rf.89e6749fa7ed55922e04b4d42c24c678,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/541_jpg.rf.89e6749fa7ed55922e04b4d42c24c678.jpg,,,,,,maturity=correctness(dry/green/tender)
541_jpg.rf.8fcb1b46e99504546017c2d4b2a5a02c,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/541_jpg.rf.8fcb1b46e99504546017c2d4b2a5a02c.jpg,,,,,,maturity=correctness(dry/green/tender)
542_jpg.rf.00c57ec342d09a86b90a160bc5069dea,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/542_jpg.rf.00c57ec342d09a86b90a160bc5069dea.jpg,,,,,,maturity=correctness(dry/green/tender)
542_jpg.rf.5244bcdc243009a81bd4795689ced37d,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/542_jpg.rf.5244bcdc243009a81bd4795689ced37d.jpg,,,,,,maturity=correctness(dry/green/tender)
542_jpg.rf.c18d969b65116b6c933bb462085b28cb,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/542_jpg.rf.c18d969b65116b6c933bb462085b28cb.jpg,,,,,,maturity=correctness(dry/green/tender)
543_jpg.rf.63bd4fcb715cc4096c87c2d0f6ca9841,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/543_jpg.rf.63bd4fcb715cc4096c87c2d0f6ca9841.jpg,,,,,,maturity=correctness(dry/green/tender)
543_jpg.rf.baabbb1549c39b76243fcbfceb6d98d9,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/543_jpg.rf.baabbb1549c39b76243fcbfceb6d98d9.jpg,,,,,,maturity=correctness(dry/green/tender)
543_jpg.rf.fbd27bc0f3f35ac44ad06b8312d6b972,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/543_jpg.rf.fbd27bc0f3f35ac44ad06b8312d6b972.jpg,,,,,,maturity=correctness(dry/green/tender)
544_jpg.rf.02669eb649287ed8e9d3a97bb86d91c6,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/544_jpg.rf.02669eb649287ed8e9d3a97bb86d91c6.jpg,,,,,,maturity=correctness(dry/green/tender)
544_jpg.rf.749eab67e22772f0008e4a48d5b7fb9b,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/544_jpg.rf.749eab67e22772f0008e4a48d5b7fb9b.jpg,,,,,,maturity=correctness(dry/green/tender)
544_jpg.rf.7c11bf9f121da77e03deb57a79d318c3,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/544_jpg.rf.7c11bf9f121da77e03deb57a79d318c3.jpg,,,,,,maturity=correctness(dry/green/tender)
54_jpg.rf.0a35edb71587caf593e6ef256d3fa0e4,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/54_jpg.rf.0a35edb71587caf593e6ef256d3fa0e4.jpg,,,,,,maturity=correctness(dry/green/tender)
54_jpg.rf.2465508ed468ec39719c83c7989dacc0,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/54_jpg.rf.2465508ed468ec39719c83c7989dacc0.jpg,,,,,,maturity=correctness(dry/green/tender)
54_jpg.rf.e5ad4efb0d9b3dde6082da86cff17df1,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/54_jpg.rf.e5ad4efb0d9b3dde6082da86cff17df1.jpg,,,,,,maturity=correctness(dry/green/tender)
55_jpeg.rf.1b2dd7bacf946b5ba085df8a1d4e7869,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/55_jpeg.rf.1b2dd7bacf946b5ba085df8a1d4e7869.jpg,,,,,,maturity=correctness(dry/green/tender)
55_jpeg.rf.618cc26f1f2def545f56759838958473,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/55_jpeg.rf.618cc26f1f2def545f56759838958473.jpg,,,,,,maturity=correctness(dry/green/tender)
55_jpeg.rf.be602dc4edfb08528ff573962392ccca,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/55_jpeg.rf.be602dc4edfb08528ff573962392ccca.jpg,,,,,,maturity=correctness(dry/green/tender)
56_jpg.rf.587e69ffcef686e2631f3dcdb569fee8,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/56_jpg.rf.587e69ffcef686e2631f3dcdb569fee8.jpg,,,,,,maturity=correctness(dry/green/tender)
56_jpg.rf.ce1409e428763b5415873e3dcfc1a726,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/56_jpg.rf.ce1409e428763b5415873e3dcfc1a726.jpg,,,,,,maturity=correctness(dry/green/tender)
56_jpg.rf.ec3a06eb922ab197f7dab49bde465202,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/56_jpg.rf.ec3a06eb922ab197f7dab49bde465202.jpg,,,,,,maturity=correctness(dry/green/tender)
58_jpg.rf.04ec6de6b183c7dacc6f7bde7cb42774,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/58_jpg.rf.04ec6de6b183c7dacc6f7bde7cb42774.jpg,,,,,,maturity=correctness(dry/green/tender)
58_jpg.rf.7680f50bbb1f24b301756017a01aa382,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/58_jpg.rf.7680f50bbb1f24b301756017a01aa382.jpg,,,,,,maturity=correctness(dry/green/tender)
58_jpg.rf.96c5842b03800fb507cb3fc9e9a4814c,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/58_jpg.rf.96c5842b03800fb507cb3fc9e9a4814c.jpg,,,,,,maturity=correctness(dry/green/tender)
59_jpg.rf.249dd57533fc4712d9d736a92007b613,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/59_jpg.rf.249dd57533fc4712d9d736a92007b613.jpg,,,,,,maturity=correctness(dry/green/tender)
59_jpg.rf.2877b849b5b8f8c4f4073f011a0f4067,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/59_jpg.rf.2877b849b5b8f8c4f4073f011a0f4067.jpg,,,,,,maturity=correctness(dry/green/tender)
59_jpg.rf.a6c3d79c0de623b2e2d86ebb99aa966a,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/59_jpg.rf.a6c3d79c0de623b2e2d86ebb99aa966a.jpg,,,,,,maturity=correctness(dry/green/tender)
601_jpg.rf.3e4c772567ccc26f3eb77b04cf1a8c5f,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/601_jpg.rf.3e4c772567ccc26f3eb77b04cf1a8c5f.jpg,,,,,,maturity=correctness(dry/green/tender)
601_jpg.rf.5efbaf83401e82fa00d2fbefe92b29c4,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/601_jpg.rf.5efbaf83401e82fa00d2fbefe92b29c4.jpg,,,,,,maturity=correctness(dry/green/tender)
601_jpg.rf.b871a6a047410195b66ab19f36a155d9,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/601_jpg.rf.b871a6a047410195b66ab19f36a155d9.jpg,,,,,,maturity=correctness(dry/green/tender)
602_jpg.rf.2eca14d89b5f3bbbd47779e70f94d9a3,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/602_jpg.rf.2eca14d89b5f3bbbd47779e70f94d9a3.jpg,,,,,,maturity=correctness(dry/green/tender)
602_jpg.rf.a5dbc24cea7819cecd74fd15666f5299,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/602_jpg.rf.a5dbc24cea7819cecd74fd15666f5299.jpg,,,,,,maturity=correctness(dry/green/tender)
602_jpg.rf.f9221b428432c72aa8d31415f143c1b6,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/602_jpg.rf.f9221b428432c72aa8d31415f143c1b6.jpg,,,,,,maturity=correctness(dry/green/tender)
603_jpg.rf.0f09fec456e2da4f7e8c1b8036ef109d,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/603_jpg.rf.0f09fec456e2da4f7e8c1b8036ef109d.jpg,,,,,,maturity=correctness(dry/green/tender)
603_jpg.rf.1e765b6a458bd691d144bf4f2cc4f507,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/603_jpg.rf.1e765b6a458bd691d144bf4f2cc4f507.jpg,,,,,,maturity=correctness(dry/green/tender)
603_jpg.rf.453ba7d6994d73c3379ffa4c9ef75150,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/603_jpg.rf.453ba7d6994d73c3379ffa4c9ef75150.jpg,,,,,,maturity=correctness(dry/green/tender)
605_jpg.rf.c8d0045fe5b3c4493bec73f038c67a7d,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/605_jpg.rf.c8d0045fe5b3c4493bec73f038c67a7d.jpg,,,,,,maturity=correctness(dry/green/tender)
605_jpg.rf.e2ac58671dbd256dc68cf3160c62dd58,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/605_jpg.rf.e2ac58671dbd256dc68cf3160c62dd58.jpg,,,,,,maturity=correctness(dry/green/tender)
605_jpg.rf.e734c20dd5a4b6ccdff3f8d056d54b00,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/605_jpg.rf.e734c20dd5a4b6ccdff3f8d056d54b00.jpg,,,,,,maturity=correctness(dry/green/tender)
607_jpg.rf.0cdaca42d4ebd1e7d162f04a11d3a3ef,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/607_jpg.rf.0cdaca42d4ebd1e7d162f04a11d3a3ef.jpg,,,,,,maturity=correctness(dry/green/tender)
607_jpg.rf.4a9a54203c5b8cbb77c73fc45c5f5e3d,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/607_jpg.rf.4a9a54203c5b8cbb77c73fc45c5f5e3d.jpg,,,,,,maturity=correctness(dry/green/tender)
607_jpg.rf.a194d81fc1efd254b241fa018ef3a15c,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/607_jpg.rf.a194d81fc1efd254b241fa018ef3a15c.jpg,,,,,,maturity=correctness(dry/green/tender)
609_jpg.rf.595749b5b2c7443219cfd5d2c9eb9a33,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/609_jpg.rf.595749b5b2c7443219cfd5d2c9eb9a33.jpg,,,,,,maturity=correctness(dry/green/tender)
609_jpg.rf.c4d390c8b6b33268474c246deec7be99,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/609_jpg.rf.c4d390c8b6b33268474c246deec7be99.jpg,,,,,,maturity=correctness(dry/green/tender)
609_jpg.rf.cf048376f98c7dc031e69a1b156323a7,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/609_jpg.rf.cf048376f98c7dc031e69a1b156323a7.jpg,,,,,,maturity=correctness(dry/green/tender)
60_jpg.rf.8512e6620ce2d5b0a21855361256c18d,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/60_jpg.rf.8512e6620ce2d5b0a21855361256c18d.jpg,,,,,,maturity=correctness(dry/green/tender)
60_jpg.rf.b23ad82acd44895fc221376e02a2f901,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/60_jpg.rf.b23ad82acd44895fc221376e02a2f901.jpg,,,,,,maturity=correctness(dry/green/tender)
60_jpg.rf.dde692e4c34abfba9bbc265849bce687,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/60_jpg.rf.dde692e4c34abfba9bbc265849bce687.jpg,,,,,,maturity=correctness(dry/green/tender)
610_jpg.rf.bcedcb944da9918420f3e98abe2e9ad0,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/610_jpg.rf.bcedcb944da9918420f3e98abe2e9ad0.jpg,,,,,,maturity=correctness(dry/green/tender)
610_jpg.rf.d1b0838fd4f37e6fe60c155b6b33106c,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/610_jpg.rf.d1b0838fd4f37e6fe60c155b6b33106c.jpg,,,,,,maturity=correctness(dry/green/tender)
610_jpg.rf.f36149d158b89194062dd317dc7ec030,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/610_jpg.rf.f36149d158b89194062dd317dc7ec030.jpg,,,,,,maturity=correctness(dry/green/tender)
612_jpg.rf.3637976aeb727ff87995e468c1ee4dcf,coconut-veirf-v5/train,Dataset/coconut-veirf-v5/train/images/612_jpg.rf.3637976aeb727ff87995e468c1ee4dcf.jpg,,,,,,maturity=correctness(dry/green/tender)
